scoutId,regio1,regio2,regio3,geo_plz,baseRent,totalRent,serviceCharge,heatingCosts,livingSpace,noRooms,yearConstructed,condition,typeOfFlat,energyEfficiencyClass,heatingType,pricetrend,newlyConst,balcony,lift,cellar,garden,hasKitchen,date
113738891,Nordrhein_Westfalen,Rhein_Erft_Kreis,Pulheim,50259,1100.0,1300.0,200.0,,86.26,3.0,2019.0,first_time_use,roof_storey,,floor_heating,3.9,True,True,True,True,False,False,Oct19
106840653,Bayern,Würzburg,Mönchberg,97074,725.0,845.0,120.0,,85.0,3.0,1949.0,well_kept,,,self_contained_central_heating,2.08,False,False,False,True,False,False,Sep18
115295441,Nordrhein_Westfalen,Köln,Zündorf,51143,750.0,903.5,153.5,,50.0,2.0,,,roof_storey,,central_heating,4.08,False,True,False,True,True,False,Feb20
113262684,Hessen,Frankfurt_am_Main,Westend_Süd,60325,695.0,835.0,140.0,,26.2,1.0,,fully_renovated,half_basement,,central_heating,4.42,False,False,False,False,False,True,Feb20
108190958,Nordrhein_Westfalen,Dortmund,Brechten,44339,950.0,1200.0,250.0,,82.0,3.0,2014.0,mint_condition,penthouse,,floor_heating,4.23,False,True,False,False,False,True,Oct19
91558897,Nordrhein_Westfalen,Mönchengladbach,Lürrip,41065,340.0,430.0,90.0,,41.0,2.0,,modernized,other,,self_contained_central_heating,3.33,False,False,False,True,False,True,Feb20
105398529,Niedersachsen,Salzgitter,Lebenstedt,38226,305.0,478.0,173.0,,58.9,3.0,1941.0,modernized,apartment,,central_heating,1.67,False,False,False,True,False,False,Sep18
110624158,Sachsen,Leipzig,Gohlis_Süd,4155,615.0,780.0,165.0,,81.4,2.5,1903.0,,roof_storey,,central_heating,4.29,False,True,False,True,False,False,May19
115452728,Hessen,Frankfurt_am_Main,Westend_Süd,60325,1740.0,1890.0,150.0,,54.0,2.0,,mint_condition,roof_storey,E,central_heating,4.58,False,False,False,False,False,True,Feb20
107739035,Sachsen,Bautzen_Kreis,Bernsdorf,2994,536.0,645.0,54.0,55.0,82.39,2.0,1995.0,,ground_floor,,,0.0,False,False,False,True,False,False,May19
112153968,Nordrhein_Westfalen,Recklinghausen_Kreis,Marl,45770,390.0,500.0,110.0,,60.0,3.0,1954.0,well_kept,ground_floor,,self_contained_central_heating,2.66,False,False,False,False,False,False,Oct19
105044136,Sachsen_Anhalt,Burgenlandkreis,Weißenfels,6667,193.0,319.0,42.0,84.0,42.71,2.0,1930.0,fully_renovated,,,central_heating,2.0,False,False,False,True,False,False,Sep18
107323482,Niedersachsen,Hannover,List,30177,500.0,550.0,50.0,,74.0,2.5,,,roof_storey,,gas_heating,4.4,False,False,False,True,True,True,Sep18
111840610,Nordrhein_Westfalen,Aachen_Kreis,Alsdorf,52477,980.0,,140.0,140.0,123.0,4.0,2001.0,mint_condition,maisonette,,central_heating,2.29,False,True,False,False,False,True,Feb20
112488555,Nordrhein_Westfalen,Märkischer_Kreis,Halver,58553,550.0,694.0,144.0,,55.0,1.5,2019.0,first_time_use,ground_floor,,central_heating,1.99,True,True,False,False,True,False,Oct19
109688890,Sachsen,Görlitz_Kreis,Zittau,2763,325.0,500.0,175.0,95.0,76.6,3.0,,,,,central_heating,1.72,False,False,False,False,False,False,Feb20
80611313,Hessen,Offenbach_Kreis,Rödermark,63322,790.0,990.0,200.0,,77.0,2.5,1995.0,well_kept,roof_storey,,gas_heating,2.63,False,True,False,True,False,True,Sep18
100077221,Nordrhein_Westfalen,Düsseldorf,Vennhausen,40627,709.0,904.0,195.0,,73.0,3.0,1978.0,fully_renovated,terraced_flat,,central_heating,5.15,False,True,False,True,False,False,Sep18
103389661,Hessen,Kassel,Nord_Holland,34127,390.0,500.0,50.0,60.0,39.0,1.0,2016.0,mint_condition,roof_storey,,gas_heating,4.55,False,False,False,True,True,False,Feb20
107318286,Bayern,München,Solln,81479,1950.0,2330.0,300.0,,113.4,4.0,2008.0,,ground_floor,,central_heating,7.38,False,True,True,True,True,True,Sep18
111295603,Nordrhein_Westfalen,Mettmann_Kreis,Velbert,42549,850.0,1100.0,190.0,,106.56,3.0,1999.0,fully_renovated,,,central_heating,3.44,False,True,True,True,False,False,May19
115497243,Brandenburg,Märkisch_Oderland_Kreis,Fredersdorf_Vogelsdorf,15370,1105.0,1105.0,,,85.0,3.0,2020.0,first_time_use,apartment,,floor_heating,4.21,True,True,False,False,False,False,Feb20
112826862,Sachsen,Chemnitz,Altendorf,9116,848.4,,161.6,72.0,101.0,3.0,2019.0,first_time_use,ground_floor,,district_heating,0.28,True,True,True,True,False,False,Oct19
112883821,Nordrhein_Westfalen,Bochum,Kruppwerke,44793,385.0,495.0,55.0,55.0,55.02,2.0,1925.0,well_kept,apartment,NO_INFORMATION,central_heating,5.02,False,False,False,True,False,False,Oct19
107793763,Mecklenburg_Vorpommern,Rostock,Toitenwinkel,18147,320.0,489.0,100.0,69.0,61.5,3.0,1988.0,modernized,apartment,,district_heating,2.22,False,True,False,True,False,False,May19
106530869,Saarland,Saarpfalz_Kreis,Homburg,66424,520.0,720.0,200.0,,99.0,4.0,1971.0,fully_renovated,half_basement,,central_heating,3.17,False,True,False,False,False,False,Sep18
113265150,Nordrhein_Westfalen,Mönchengladbach,Rheydt,41236,699.0,,130.0,,97.0,4.0,1956.0,well_kept,apartment,B,self_contained_central_heating,2.88,False,False,False,True,False,False,Oct19
113503359,Mecklenburg_Vorpommern,Rostock,Gehlsdorf,18147,551.0,697.0,68.0,78.0,52.0,2.0,2018.0,,,B,,1.75,True,True,False,True,False,True,Oct19
110904556,Sachsen,Chemnitz,Zentrum,9111,248.0,368.0,60.0,60.0,61.94,2.0,,refurbished,raised_ground_floor,,central_heating,1.89,False,False,False,True,False,True,May19
54142378,Nordrhein_Westfalen,Viersen_Kreis,Viersen,41751,324.32,474.32,150.0,40.0,56.7,2.0,1976.0,,apartment,D,central_heating,1.56,False,True,False,True,False,False,Feb20
113392469,Sachsen,Mittelsachsen_Kreis,Freiberg,9599,300.0,400.0,100.0,,48.6,2.0,1896.0,fully_renovated,half_basement,NO_INFORMATION,central_heating,1.01,False,False,False,False,False,True,Feb20
83191642,Thüringen,Altenburger_Land_Kreis,Meuselwitz,4610,325.0,430.0,105.0,,55.0,2.0,1998.0,mint_condition,roof_storey,,gas_heating,2.27,False,False,False,False,False,True,Oct19
111142650,Berlin,Berlin,Charlottenburg_Charlottenburg,14052,790.0,959.0,169.0,,56.35,2.0,1996.0,fully_renovated,apartment,,central_heating,8.97,False,False,False,True,False,True,May19
113769380,Hamburg,Hamburg,Rissen,22559,2080.0,2430.0,350.0,,123.3,4.0,2019.0,mint_condition,apartment,,,4.19,True,True,False,True,True,True,Oct19
113323635,Rheinland_Pfalz,Worms,Pfeddersheim,67551,800.0,,150.0,,85.0,4.0,1592.0,first_time_use_after_refurbishment,ground_floor,,self_contained_central_heating,3.68,False,False,False,True,True,False,Oct19
111293608,Baden_Württemberg,Mannheim,Innenstadt_/_Jungbusch,68159,550.0,600.0,50.0,,40.0,2.0,1900.0,first_time_use_after_refurbishment,roof_storey,,central_heating,4.6,False,False,False,True,False,False,May19
113565556,Sachsen_Anhalt,Salzlandkreis,Schönebeck_Elbe,39218,475.0,675.0,200.0,,77.87,3.0,,,maisonette,,self_contained_central_heating,1.48,False,True,False,True,False,False,Oct19
110748258,Nordrhein_Westfalen,Düsseldorf,Unterbilk,40219,1080.0,1290.0,210.0,,77.0,3.0,,,ground_floor,,,5.37,False,True,False,True,True,False,May19
111337913,Nordrhein_Westfalen,Köln,Widdersdorf,50859,1320.0,1695.0,375.0,,110.0,3.0,2015.0,mint_condition,penthouse,,floor_heating,4.71,False,True,True,True,False,False,May19
103126509,Sachsen_Anhalt,Stendal_Kreis,Stendal,39576,855.0,997.5,71.25,71.25,95.0,3.0,2017.0,first_time_use,terraced_flat,,floor_heating,2.02,True,True,False,False,False,False,Sep18
107318025,Sachsen,Sächsische_Schweiz_Osterzgebirge_Kreis,Wilsdruff,1723,490.0,,165.0,,80.77,3.0,,well_kept,apartment,,central_heating,1.54,False,True,False,False,False,False,Sep18
115454700,Hessen,Limburg_Weilburg_Kreis,Bad_Camberg,65520,790.0,970.0,180.0,,87.0,3.0,,first_time_use,,,,3.57,False,True,False,False,False,False,Feb20
113636873,Bayern,Augsburg,Innenstadt,86152,1220.0,1670.0,320.0,,122.0,3.5,1900.0,refurbished,maisonette,NO_INFORMATION,central_heating,3.98,False,True,True,True,False,False,Oct19
92982423,Thüringen,Gera,Gera_Ost,7546,160.0,240.0,80.0,,27.5,1.0,1997.0,,,,central_heating,1.89,False,False,False,True,True,False,May19
112594043,Bremen,Bremen,Arbergen,28307,550.0,550.0,,,45.0,1.0,2000.0,modernized,,NO_INFORMATION,gas_heating,1.98,False,True,False,False,False,True,Oct19
110586236,Berlin,Berlin,Mitte_Mitte,10179,1600.0,1800.0,,,90.0,3.0,,,apartment,,,8.55,False,True,True,False,False,True,May19
97425113,Sachsen,Leipzig,Möckern,4159,431.0,581.0,150.0,,53.24,2.0,1899.0,refurbished,ground_floor,,floor_heating,3.8,False,True,False,True,True,False,Feb20
111289440,Berlin,Berlin,Neukölln_Neukölln,12051,1164.0,1447.0,167.0,116.0,72.75,2.0,2018.0,first_time_use,terraced_flat,,floor_heating,12.02,True,True,True,True,True,True,May19
113594090,Niedersachsen,Goslar_Kreis,Goslar,38642,500.0,540.0,140.0,,69.0,3.0,1963.0,,apartment,,central_heating,3.07,False,False,False,False,False,False,Oct19
113062044,Rheinland_Pfalz,Kaiserslautern,Innenstadt,67655,690.0,940.0,250.0,120.0,100.0,5.0,1957.0,fully_renovated,apartment,NO_INFORMATION,central_heating,3.86,False,True,False,True,False,False,Oct19
111326833,Nordrhein_Westfalen,Mettmann_Kreis,Mettmann,40822,540.0,720.0,180.0,,65.0,2.0,2003.0,well_kept,roof_storey,,central_heating,4.01,False,True,False,True,False,True,May19
111146438,Sachsen,Dresden,Wilsdruffer_Vorstadt/Seevorstadt_West,1067,1572.86,1887.56,202.75,104.45,122.88,5.0,2018.0,first_time_use,apartment,C,central_heating,4.25,True,True,True,False,False,True,May19
115688785,Sachsen,Chemnitz,Kappel,9119,293.0,379.0,86.0,,56.0,3.0,,refurbished,apartment,,central_heating,0.58,False,True,False,True,False,False,Feb20
106053379,Bayern,München,Schwabing_West,80797,3950.0,4350.0,400.0,,196.0,6.0,1998.0,well_kept,maisonette,,central_heating,7.82,False,True,False,True,False,True,Sep18
49762268,Schleswig_Holstein,Herzogtum_Lauenburg_Kreis,Geesthacht,21502,760.0,965.0,90.0,90.0,100.0,3.5,,well_kept,apartment,,central_heating,2.7,False,False,False,False,True,True,Feb20
115658407,Hessen,Marburg_Biedenkopf_Kreis,Marburg,35037,355.0,,100.0,,23.0,1.0,,,,,central_heating,1.49,False,False,False,False,False,True,Feb20
115123248,Baden_Württemberg,Ulm,Mitte,89075,1550.0,1800.0,250.0,,140.0,4.5,1910.0,,other,,central_heating,4.33,False,False,False,True,False,True,Feb20
106765062,Rheinland_Pfalz,Bad_Kreuznach_Kreis,Waldböckelheim,55596,520.0,710.0,190.0,,79.0,3.0,,well_kept,raised_ground_floor,,central_heating,3.33,False,True,False,True,False,False,Sep18
114026235,Sachsen,Chemnitz,Sonnenberg,9130,150.0,215.0,65.0,,28.7,1.0,1997.0,fully_renovated,apartment,,central_heating,0.63,False,False,True,False,False,False,Feb20
115633689,Niedersachsen,Hannover,Hainholz,30165,536.0,686.0,150.0,,63.0,2.0,,fully_renovated,other,,,2.91,False,True,False,True,False,False,Feb20
111379350,Brandenburg,Brandenburg_an_der_Havel,Hohenstücken,14772,295.0,365.0,70.0,,32.58,1.0,1983.0,first_time_use,apartment,C,central_heating,6.06,False,False,False,True,False,True,May19
106520686,Hamburg,Hamburg,Bergedorf,21029,780.0,995.0,215.0,,61.75,3.0,,first_time_use_after_refurbishment,apartment,,central_heating,5.38,False,True,False,True,False,True,Sep18
115539541,Nordrhein_Westfalen,Oberbergischer_Kreis,Gummersbach,51643,422.52,,176.0,93.0,64.08,4.0,1955.0,well_kept,apartment,E,central_heating,3.76,False,True,False,True,False,False,Feb20
106754022,Sachsen,Dresden,Striesen_Ost,1277,550.0,747.0,197.0,,78.55,2.0,,refurbished,roof_storey,,central_heating,2.44,False,False,False,True,True,False,Sep18
107361229,Nordrhein_Westfalen,Recklinghausen_Kreis,Marl,45772,784.0,954.0,170.0,,103.05,4.5,2005.0,,apartment,,,1.69,False,True,False,False,False,False,Sep18
103517976,Sachsen,Chemnitz,Hilbersdorf,9131,230.0,320.0,90.0,,41.0,2.0,1910.0,well_kept,,,central_heating,0.0,False,True,False,True,True,False,Sep18
115704754,Nordrhein_Westfalen,Köln,Kalk,51103,430.0,520.0,90.0,,35.0,1.0,1974.0,fully_renovated,apartment,,,4.96,False,True,False,True,False,True,Feb20
111383318,Brandenburg,Potsdam_Mittelmark_Kreis,Teltow,14513,570.0,690.0,120.0,,60.0,2.0,,refurbished,ground_floor,,gas_heating,6.95,False,True,False,False,False,True,May19
114210078,Hessen,Frankfurt_am_Main,Bornheim,60385,1605.0,,300.0,0.0,107.0,3.0,1930.0,fully_renovated,maisonette,,self_contained_central_heating,5.32,False,True,False,True,False,True,Feb20
102199404,Sachsen_Anhalt,Magdeburg,Salbke,39122,292.0,420.0,128.0,,58.0,2.0,1910.0,refurbished,roof_storey,,central_heating,2.24,False,False,False,True,False,False,May19
80957965,Niedersachsen,Hannover,Südstadt,30171,1090.0,,135.0,,93.0,3.0,1930.0,well_kept,apartment,,self_contained_central_heating,4.21,False,True,False,True,True,True,May19
115249436,Thüringen,Erfurt,Andreasvorstadt,99089,635.0,770.0,135.0,,75.0,3.0,,well_kept,roof_storey,,,2.14,False,False,True,False,False,False,Feb20
115240188,Baden_Württemberg,Ludwigsburg_Kreis,Ludwigsburg,71636,1540.0,,280.0,,93.06,4.0,2019.0,first_time_use,apartment,,district_heating,6.81,True,True,True,False,False,False,Feb20
115474637,Niedersachsen,Stade_Kreis,Stade,21680,840.0,,230.0,,91.64,3.0,2017.0,first_time_use,terraced_flat,A,combined_heat_and_power_plant,3.04,False,False,True,False,False,False,Feb20
106720918,Brandenburg,Cottbus,Stadtmitte,3046,980.0,1280.0,300.0,,153.0,5.0,,first_time_use_after_refurbishment,apartment,,,0.0,False,True,False,True,False,False,Sep18
107353231,Bayern,München,Haidhausen,81669,2600.0,2920.0,160.0,160.0,139.0,3.5,1998.0,well_kept,penthouse,NO_INFORMATION,central_heating,7.56,False,True,True,True,False,True,Sep18
113776703,Rheinland_Pfalz,Bad_Dürkheim_Kreis,Lambrecht_Pfalz,67466,850.0,950.0,100.0,,85.0,5.0,,,apartment,,,3.33,False,True,False,False,True,True,Feb20
109607956,Nordrhein_Westfalen,Bochum,Werne,44894,260.0,310.0,50.0,,40.0,1.0,1910.0,well_kept,roof_storey,,electric_heating,4.13,False,False,False,False,False,False,May19
115060710,Sachsen,Leipzig_Kreis,Markranstädt,4420,290.0,420.0,65.0,65.0,53.0,2.0,1910.0,refurbished,apartment,,gas_heating,4.1,False,False,False,True,False,False,Feb20
113230365,Sachsen,Meißen_Kreis,Nünchritz,1612,250.41,364.67,114.26,44.19,49.1,2.0,1969.0,,apartment,C,,1.36,False,False,False,False,False,False,Oct19
112198616,Nordrhein_Westfalen,Bottrop,Altstadt,46236,1019.48,1251.18,231.7,,92.68,2.5,2019.0,first_time_use,apartment,B,floor_heating,3.53,True,True,True,True,False,False,Oct19
107341732,Berlin,Berlin,Adlershof_Treptow,12489,912.0,1015.0,58.0,45.0,48.0,2.0,1905.0,,,,central_heating,9.64,False,False,False,False,False,False,Sep18
106000497,Sachsen,Chemnitz,Lutherviertel,9126,289.0,444.0,153.0,,63.69,3.0,,,raised_ground_floor,,central_heating,0.0,False,True,False,True,False,False,Sep18
106980177,Hamburg,Hamburg,Ohlsdorf,22337,1800.0,1925.0,125.0,,125.44,4.0,2011.0,,other,,self_contained_central_heating,6.6,False,True,False,True,False,True,Sep18
111243099,Brandenburg,Barnim_Kreis,Eberswalde,16227,345.0,,52.0,,39.2,2.0,1955.0,modernized,apartment,,self_contained_central_heating,4.33,False,False,False,True,False,False,May19
107347974,Sachsen,Leipzig,Südvorstadt,4275,2314.0,2908.0,594.0,,212.0,5.0,1899.0,refurbished,roof_storey,,central_heating,6.33,False,True,True,False,False,True,Sep18
102260809,Nordrhein_Westfalen,Gelsenkirchen,Schalke,45881,359.0,477.0,72.0,46.0,58.56,2.5,1966.0,,apartment,,central_heating,3.57,False,True,False,True,False,False,Sep18
93962240,Nordrhein_Westfalen,Herford_Kreis,Herford,32051,575.0,795.0,200.0,,101.0,3.0,1950.0,well_kept,apartment,,central_heating,3.51,False,True,False,True,True,False,Feb20
113030368,Bayern,Augsburg,Hochzoll,86163,807.0,1040.0,140.0,93.0,80.68,4.0,1969.0,modernized,apartment,E,central_heating,4.37,False,True,True,False,False,False,Oct19
113099491,Sachsen_Anhalt,Salzlandkreis,Aschersleben,6449,800.0,,160.0,150.0,160.0,6.0,1870.0,modernized,apartment,G,central_heating,1.7,False,True,False,False,False,False,Oct19
107328300,Schleswig_Holstein,Neumünster,Innenstadt,24534,418.0,620.0,83.0,119.0,78.86,3.0,1964.0,,apartment,,district_heating,4.84,False,False,False,False,False,False,Sep18
115655429,Bayern,Lichtenfels_Kreis,Lichtenfels,96215,320.0,400.0,80.0,,60.0,2.0,,,ground_floor,,,5.02,False,True,False,True,False,False,Feb20
115455353,Berlin,Berlin,Pankow_Pankow,13189,805.37,1045.37,240.0,,86.32,3.0,1997.0,fully_renovated,apartment,B,floor_heating,6.36,False,True,True,True,False,False,Feb20
106390313,Sachsen,Mittelsachsen_Kreis,Freiberg,9599,259.0,,48.0,62.0,47.0,2.0,1970.0,,apartment,C,district_heating,1.69,False,False,False,True,False,False,May19
81545896,Nordrhein_Westfalen,Mönchengladbach,Gladbach,41061,660.0,760.0,180.0,,78.0,2.0,1952.0,well_kept,maisonette,,central_heating,3.54,False,False,False,True,False,True,May19
114774976,Hessen,Darmstadt,Bessungen,64285,1039.83,1210.83,132.0,39.0,75.9,3.0,1955.0,,apartment,,central_heating,3.97,False,True,False,True,False,False,Feb20
115113529,Sachsen,Sächsische_Schweiz_Osterzgebirge_Kreis,Pretzschendorf,1771,175.0,245.0,70.0,,35.0,1.0,1960.0,well_kept,,,central_heating,2.35,False,False,False,False,True,False,Feb20
109003506,Nordrhein_Westfalen,Gelsenkirchen,Hassel,45896,263.0,441.4,102.0,76.4,59.64,2.0,1982.0,fully_renovated,apartment,,central_heating,3.41,False,True,False,True,False,False,May19
115522958,Niedersachsen,Holzminden_Kreis,Lauenförde,37697,200.0,250.0,50.0,,32.67,1.0,1964.0,modernized,apartment,,self_contained_central_heating,3.45,False,False,False,True,True,False,Feb20
115560746,Bayern,Fürth,Oberfürberg_/_Eschenau,90768,735.0,940.0,170.0,,70.0,2.0,2014.0,mint_condition,apartment,B,central_heating,2.95,False,True,True,True,False,True,Feb20
107358337,Sachsen_Anhalt,Halle_Saale,Damaschkestraße,6130,273.24,393.24,60.0,60.0,49.68,2.0,1964.0,negotiable,,,central_heating,3.13,False,True,False,False,False,False,Sep18
114565705,Hessen,Frankfurt_am_Main,Sachsenhausen_Süd,60599,2200.0,2550.0,350.0,,147.0,3.0,1966.0,modernized,,NO_INFORMATION,central_heating,4.79,False,True,False,True,False,False,Feb20
113428440,Nordrhein_Westfalen,Warendorf_Kreis,Sassenberg,48336,430.0,530.0,100.0,,88.4,2.0,1989.0,well_kept,roof_storey,,gas_heating,3.95,False,False,False,True,False,False,Oct19
103656638,Hamburg,Hamburg,Bahrenfeld,22761,1445.0,1690.0,245.0,,100.0,2.0,1908.0,well_kept,apartment,,central_heating,6.14,False,False,True,False,True,True,Sep18
83246666,Hessen,Rheingau_Taunus_Kreis,Taunusstein,65232,774.0,1124.0,350.0,,90.0,3.0,1965.0,,half_basement,H,central_heating,3.95,False,True,False,False,True,True,Oct19
113766696,Sachsen,Dresden,Äußere_Neustadt_Antonstadt,1099,645.0,825.0,180.0,0.0,79.49,3.0,1929.0,fully_renovated,apartment,,central_heating,2.65,False,False,False,True,False,False,Oct19
88531638,Nordrhein_Westfalen,Dortmund,Sölderholz,44289,800.0,1150.0,200.0,150.0,125.0,5.5,,first_time_use_after_refurbishment,terraced_flat,,self_contained_central_heating,1.56,False,True,False,True,False,False,May19
115309461,Hessen,Fulda_Kreis,Fulda,36037,650.0,,,,64.0,3.0,,modernized,ground_floor,C,central_heating,4.53,False,True,False,True,True,True,Feb20
115515484,Schleswig_Holstein,Stormarn_Kreis,Glinde,21509,1100.0,1320.0,220.0,,100.0,3.0,,mint_condition,roof_storey,,floor_heating,3.89,False,True,False,False,False,True,Feb20
91496497,Berlin,Berlin,Schmargendorf_Wilmersdorf,14195,2938.0,3550.0,512.0,,113.0,3.0,2014.0,mint_condition,apartment,,floor_heating,5.82,False,True,True,True,True,True,Feb20
113834287,Hessen,Lahn_Dill_Kreis,Sinn,35764,450.0,,140.0,,65.0,2.0,,fully_renovated,apartment,,central_heating,4.9,False,False,False,True,False,False,Oct19
63813223,Sachsen_Anhalt,Magdeburg,Sudenburg,39112,268.29,390.24,121.95,,48.78,2.0,,refurbished,apartment,,central_heating,1.66,False,False,False,False,True,False,Oct19
91569827,Baden_Württemberg,Mannheim,Schwetzingerstadt_/_Oststadt,68165,990.0,1169.0,179.0,,79.4,2.0,1960.0,mint_condition,half_basement,,central_heating,4.12,False,False,True,True,False,False,Sep18
110562254,Nordrhein_Westfalen,Dortmund,Huckarde,44369,445.64,596.64,96.0,55.0,58.33,2.0,1941.0,,ground_floor,D,central_heating,4.23,False,True,False,True,False,False,May19
112763224,Nordrhein_Westfalen,Kleve_Kreis,Kevelaer,47623,695.0,,170.0,,75.0,3.0,1960.0,,roof_storey,D,central_heating,3.11,False,True,False,True,False,True,Feb20
91729111,Sachsen,Leipzig,Plagwitz,4229,629.3,811.3,182.0,110.0,62.93,2.0,1897.0,,maisonette,,floor_heating,4.9,False,True,True,True,False,False,Oct19
115393050,Bayern,Augsburg,Lechhausen,86167,468.0,598.0,130.0,,52.0,2.0,1969.0,modernized,roof_storey,,central_heating,3.99,False,False,False,True,True,False,Feb20
104364293,Nordrhein_Westfalen,Gelsenkirchen,Buer,45894,630.0,830.0,200.0,,70.0,3.0,,first_time_use_after_refurbishment,apartment,,district_heating,2.04,False,True,False,False,False,False,Oct19
114660143,Hessen,Frankfurt_am_Main,Nordend_West,60322,2400.0,,200.0,,108.0,4.0,1955.0,fully_renovated,apartment,,central_heating,5.29,False,True,False,True,False,True,Feb20
110425206,Sachsen,Chemnitz,Bernsdorf,9126,317.0,467.0,82.0,68.0,59.7,2.0,,mint_condition,other,,central_heating,-1.89,False,False,False,True,True,False,May19
100729701,Schleswig_Holstein,Lübeck,Kücknitz,23569,870.0,1070.0,200.0,,120.0,4.0,1913.0,negotiable,apartment,D,self_contained_central_heating,3.17,False,True,False,True,False,True,Sep18
115302598,Hessen,Wiesbaden,Mitte,65185,1250.0,1410.0,160.0,,124.0,4.0,1905.0,refurbished,apartment,,self_contained_central_heating,2.38,False,True,False,False,False,False,Feb20
107379286,Sachsen,Zwickau,Mitte_Nord,8056,850.0,1080.0,230.0,,113.67,5.0,,first_time_use_after_refurbishment,apartment,,,0.0,False,True,False,True,False,False,Sep18
113866303,Berlin,Berlin,Marzahn_Marzahn,12687,325.98,416.53,61.57,28.98,36.22,1.0,2019.0,,apartment,,,6.02,True,True,True,False,False,False,Oct19
115320263,Nordrhein_Westfalen,Oberbergischer_Kreis,Wiehl,51674,960.0,1105.0,145.0,45.0,110.0,3.0,2020.0,first_time_use,ground_floor,,floor_heating,3.41,True,True,True,True,True,False,Feb20
115439549,Nordrhein_Westfalen,Rheinisch_Bergischer_Kreis,Bergisch_Gladbach,51467,735.0,935.0,200.0,0.0,80.0,2.0,1981.0,well_kept,ground_floor,,central_heating,3.99,False,False,False,True,False,False,Feb20
115444341,Sachsen,Leipzig,Schleußig,4229,1478.0,,269.0,,134.37,4.0,2019.0,first_time_use,apartment,,,4.32,True,False,True,True,False,False,Feb20
113228572,Nordrhein_Westfalen,Gelsenkirchen,Ückendorf,45886,349.0,549.0,200.0,,40.0,1.0,,,apartment,,,2.07,False,False,False,False,True,True,Oct19
107342124,Bayern,Nürnberg,Galgenhof,90461,596.39,651.39,55.0,0.0,65.48,2.0,1955.0,,apartment,,,5.62,False,True,False,True,False,False,Sep18
115562878,Sachsen_Anhalt,Burgenlandkreis,Weißenfels,6667,250.0,405.0,75.0,80.0,48.0,2.0,,fully_renovated,,,central_heating,0.58,False,False,False,False,False,False,Feb20
115166655,Sachsen,Mittelsachsen_Kreis,Mittweida,9648,421.14,563.67,142.53,,64.79,2.0,1910.0,mint_condition,apartment,,central_heating,1.42,False,True,False,False,False,False,Feb20
113824725,Bayern,Augsburg,Haunstetten,86179,770.0,940.0,170.0,,66.0,3.0,1959.0,modernized,apartment,C,central_heating,4.16,False,True,False,False,False,True,Oct19
114971592,Sachsen,Leipzig,Grünau_Ost,4209,363.9,,86.0,70.0,60.65,3.0,1978.0,modernized,apartment,,central_heating,2.07,False,True,False,True,False,False,Feb20
77351242,Sachsen_Anhalt,Halle_Saale,Giebichenstein,6114,311.0,391.0,80.0,,34.65,1.0,,first_time_use_after_refurbishment,ground_floor,,,3.03,False,False,False,False,False,True,Oct19
111308137,Berlin,Berlin,Neukölln_Neukölln,12051,850.0,950.0,100.0,,51.0,1.0,1900.0,well_kept,apartment,H,central_heating,12.08,False,False,False,False,False,False,May19
106371378,Thüringen,Erfurt,Melchendorf,99097,380.0,560.0,180.0,90.0,70.44,2.0,1988.0,well_kept,apartment,,district_heating,1.67,False,False,False,True,False,False,Sep18
115417117,Niedersachsen,Goslar_Kreis,Goslar,38640,415.0,560.0,85.0,60.0,50.4,1.0,1920.0,modernized,ground_floor,B,central_heating,3.49,False,True,True,True,False,False,Feb20
110365496,Thüringen,Gera,Gera_Ost,7545,220.0,310.0,90.0,,43.51,2.0,1939.0,refurbished,,D,central_heating,1.89,False,True,False,True,False,False,May19
115696248,Bremen,Bremen,Oberneuland,28355,850.0,,220.0,,82.0,3.0,1974.0,fully_renovated,ground_floor,E,combined_heat_and_power_plant,1.96,False,True,False,True,True,False,Feb20
113950789,Sachsen,Nordsachsen_Kreis,Delitzsch,4509,476.0,636.0,160.0,,68.0,3.0,1993.0,well_kept,roof_storey,,floor_heating,3.38,False,False,False,True,False,False,Feb20
115646266,Nordrhein_Westfalen,Ennepe_Ruhr_Kreis,Hattingen,45529,497.79,671.79,126.0,48.0,62.0,2.0,1965.0,,apartment,B,central_heating,2.78,False,True,True,True,False,False,Feb20
110911955,Sachsen_Anhalt,Burgenlandkreis,Lützen,6686,205.5,320.5,54.4,50.0,40.31,2.0,1929.0,well_kept,other,,central_heating,1.85,False,False,False,False,False,False,May19
63755449,Hessen,Wiesbaden,Nordost,65193,2300.0,2650.0,350.0,,200.0,6.0,1896.0,fully_renovated,roof_storey,,self_contained_central_heating,1.61,False,True,False,True,False,True,Oct19
102976343,Sachsen,Leipzig,Altlindenau,4177,456.52,619.96,163.44,,56.36,2.0,1913.0,,apartment,,floor_heating,5.42,False,False,True,True,False,True,May19
109234820,Sachsen,Chemnitz,Kaßberg,9112,350.0,500.0,150.0,,68.0,2.0,1910.0,refurbished,roof_storey,C,central_heating,0.36,False,True,False,True,False,False,May19
88652643,Niedersachsen,Delmenhorst,Dwoberg/Ströhen,27753,360.0,515.0,155.0,,55.0,3.0,1965.0,refurbished,roof_storey,,central_heating,2.77,False,False,False,True,False,True,Feb20
